name,website,guestbunks,hutname,pppn,dryingroom,gridref,location,lat,lng,caveclub,cave,survey
,,,,,,,,54.18814182,-2.491937165,,,TRUE
,,,,,,,,54.18814119,-2.49193563,,,TRUE
,,,,,,,,54.18812803,-2.4919502,,,TRUE
,,,,,,,,54.18810612,-2.49192484,,,TRUE
,,,,,,,,54.18814203,-2.49191532,,,TRUE
,,,,,,,,54.18810645,-2.49183731,,,TRUE
,,,,,,,,54.18807956,-2.49177481,,,TRUE
,,,,,,,,54.18808512,-2.49181861,,,TRUE
,,,,,,,,54.18809357,-2.491823135,,,TRUE
,,,,,,,,54.18808503,-2.491827335,,,TRUE
,,,,,,,,54.18805061,-2.491791355,,,TRUE
,,,,,,,,54.18805655,-2.49185223,,,TRUE
,,,,,,,,54.18808727,-2.491887105,,,TRUE
,,,,,,,,54.18813465,-2.491958065,,,TRUE
,,,,,,,,54.18799384,-2.491773795,,,TRUE
,,,,,,,,54.18799826,-2.49180143,,,TRUE
,,,,,,,,54.18804617,-2.491826515,,,TRUE
,,,,,,,,54.18798976,-2.491712965,,,TRUE
,,,,,,,,54.18792219,-2.49170732,,,TRUE
,,,,,,,,54.18788065,-2.491693515,,,TRUE
,,,,,,,,54.18785015,-2.49172242,,,TRUE
,,,,,,,,54.1878341,-2.491732015,,,TRUE
,,,,,,,,54.18782877,-2.491775265,,,TRUE
,,,,,,,,54.18782263,-2.49177319,,,TRUE
,,,,,,,,54.18782721,-2.49173669,,,TRUE
,,,,,,,,54.18783078,-2.491861215,,,TRUE
,,,,,,,,54.18788661,-2.492022295,,,TRUE
,,,,,,,,54.18793717,-2.492129635,,,TRUE
,,,,,,,,54.18799313,-2.49221875,,,TRUE
,,,,,,,,54.18802325,-2.49229191,,,TRUE
,,,,,,,,54.18816552,-2.492540035,,,TRUE
,,,,,,,,54.18806972,-2.49120455,,,TRUE
,,,,,,,,54.1880766,-2.491254125,,,TRUE
,,,,,,,,54.1880816,-2.491285225,,,TRUE
,,,,,,,,54.18809267,-2.491319235,,,TRUE
,,,,,,,,54.18809648,-2.491354155,,,TRUE
,,,,,,,,54.18812499,-2.491468225,,,TRUE
,,,,,,,,54.18810147,-2.491494385,,,TRUE
,,,,,,,,54.18808576,-2.49147416,,,TRUE
,,,,,,,,54.18804886,-2.491615485,,,TRUE
,,,,,,,,54.18800324,-2.491595805,,,TRUE
,,,,,,,,54.18798354,-2.491540685,,,TRUE
,,,,,,,,54.18797122,-2.49163947,,,TRUE
,,,,,,,,54.18795848,-2.49168776,,,TRUE
,,,,,,,,54.18795242,-2.491722255,,,TRUE
,,,,,,,,54.18794018,-2.49174766,,,TRUE
,,,,,,,,54.18792929,-2.49175351,,,TRUE
,,,,,,,,54.18793045,-2.49176729,,,TRUE
,,,,,,,,54.18787759,-2.49178247,,,TRUE
,,,,,,,,54.18783696,-2.491714685,,,TRUE
,,,,,,,,54.18779974,-2.491737945,,,TRUE
,,,,,,,,54.18775984,-2.49170172,,,TRUE
,,,,,,,,54.18776009,-2.491701085,,,TRUE
,,,,,,,,54.18775421,-2.491771715,,,TRUE
,,,,,,,,54.18772955,-2.49175049,,,TRUE
,,,,,,,,54.18770163,-2.491753865,,,TRUE
,,,,,,,,54.18796687,-2.49183014,,,TRUE
,,,,,,,,54.1879971,-2.49187587,,,TRUE
,,,,,,,,54.18802185,-2.49194398,,,TRUE
,,,,,,,,54.18804248,-2.4919896,,,TRUE
,,,,,,,,54.18806445,-2.49158495,,,TRUE
,,,,,,,,54.18807167,-2.491505705,,,TRUE
,,,,,,,,54.18808468,-2.491472605,,,TRUE
,,,,,,,,54.18810082,-2.49147596,,,TRUE
,,,,,,,,54.18811191,-2.49145445,,,TRUE
,,,,,,,,54.18809225,-2.491351645,,,TRUE
,,,,,,,,54.18809983,-2.491560745,,,TRUE
,,,,,,,,54.1880956,-2.4915849,,,TRUE
,,,,,,,,54.18808066,-2.49159267,,,TRUE
,,,,,,,,54.18807196,-2.491587,,,TRUE
,,,,,,,,54.188066,-2.491574965,,,TRUE
,,,,,,,,54.1880689,-2.491583885,,,TRUE
,,,,,,,,54.18807713,-2.491617005,,,TRUE
,,,,,,,,54.18812545,-2.49177122,,,TRUE
,,,,,,,,54.18808074,-2.49169268,,,TRUE
,,,,,,,,54.18799623,-2.491740545,,,TRUE
,,,,,,,,54.18799263,-2.491765315,,,TRUE
,,,,,,,,54.1879856,-2.491675245,,,TRUE
,,,,,,,,54.18832781,-2.491462375,,,TRUE
,,,,,,,,54.18829795,-2.491415895,,,TRUE
,,,,,,,,54.18827982,-2.491422285,,,TRUE
,,,,,,,,54.18828077,-2.491428965,,,TRUE
,,,,,,,,54.18826163,-2.49143679,,,TRUE
,,,,,,,,54.18822884,-2.491406705,,,TRUE
,,,,,,,,54.18821109,-2.491411795,,,TRUE
,,,,,,,,54.18819763,-2.49137176,,,TRUE
,,,,,,,,54.18819999,-2.4914465,,,TRUE
,,,,,,,,54.18820088,-2.491472085,,,TRUE
,,,,,,,,54.18820412,-2.491462895,,,TRUE
,,,,,,,,54.18821885,-2.49142532,,,TRUE
,,,,,,,,54.18818416,-2.491538395,,,TRUE
,,,,,,,,54.1881851,-2.49153836,,,TRUE
,,,,,,,,54.18817276,-2.491528565,,,TRUE
,,,,,,,,54.18815769,-2.49149861,,,TRUE
,,,,,,,,54.18815383,-2.491516935,,,TRUE
,,,,,,,,54.18812603,-2.49154696,,,TRUE
,,,,,,,,54.18811443,-2.491527675,,,TRUE
,,,,,,,,54.18810645,-2.491558,,,TRUE
,,,,,,,,54.18810119,-2.491560725,,,TRUE
,,,,,,,,54.18820119,-2.49155456,,,TRUE
,,,,,,,,54.18820534,-2.49153445,,,TRUE
,,,,,,,,54.18820236,-2.49149912,,,TRUE
,,,,,,,,54.1882172,-2.491587325,,,TRUE
,,,,,,,,54.18823547,-2.49161783,,,TRUE
,,,,,,,,54.18823811,-2.491700295,,,TRUE
,,,,,,,,54.18840189,-2.491792555,,,TRUE
,,,,,,,,54.18840628,-2.491787505,,,TRUE
,,,,,,,,54.1884415,-2.491778995,,,TRUE
,,,,,,,,54.18844348,-2.491766135,,,TRUE
,,,,,,,,54.18845531,-2.49176303,,,TRUE
,,,,,,,,54.18845161,-2.491716865,,,TRUE
,,,,,,,,54.188436,-2.49168658,,,TRUE
,,,,,,,,54.18848595,-2.491805035,,,TRUE
,,,,,,,,54.18848687,-2.491819275,,,TRUE
,,,,,,,,54.18829985,-2.492086955,,,TRUE
,,,,,,,,54.18831163,-2.49210201,,,TRUE
,,,,,,,,54.18832207,-2.49210441,,,TRUE
,,,,,,,,54.1883473,-2.492063985,,,TRUE
,,,,,,,,54.18836841,-2.492036875,,,TRUE
,,,,,,,,54.1883644,-2.49199775,,,TRUE
,,,,,,,,54.1883755,-2.491988855,,,TRUE
,,,,,,,,54.18839316,-2.4919752,,,TRUE
,,,,,,,,54.1884011,-2.49196568,,,TRUE
,,,,,,,,54.18841607,-2.491963595,,,TRUE
,,,,,,,,54.18842569,-2.49194574,,,TRUE
,,,,,,,,54.18841027,-2.49191398,,,TRUE
,,,,,,,,54.18842548,-2.49188681,,,TRUE
,,,,,,,,54.18839083,-2.491817875,,,TRUE
,,,,,,,,54.18840012,-2.49180692,,,TRUE
,,,,,,,,54.18840273,-2.491783185,,,TRUE
,,,,,,,,54.18837929,-2.491809135,,,TRUE
,,,,,,,,54.18835892,-2.491800115,,,TRUE
,,,,,,,,54.18835867,-2.491810435,,,TRUE
,,,,,,,,54.18864491,-2.49235345,,,TRUE
,,,,,,,,54.18861043,-2.49239558,,,TRUE
,,,,,,,,54.18860827,-2.49241148,,,TRUE
,,,,,,,,54.18859335,-2.492406615,,,TRUE
,,,,,,,,54.18860441,-2.49242542,,,TRUE
,,,,,,,,54.18861158,-2.4924582,,,TRUE
,,,,,,,,54.1886028,-2.49246149,,,TRUE
,,,,,,,,54.1886146,-2.4924848,,,TRUE
,,,,,,,,54.18858557,-2.492506465,,,TRUE
,,,,,,,,54.18853784,-2.492498465,,,TRUE
,,,,,,,,54.18853105,-2.492424545,,,TRUE
,,,,,,,,54.18851053,-2.49239752,,,TRUE
,,,,,,,,54.18851705,-2.492354925,,,TRUE
,,,,,,,,54.1884591,-2.492238685,,,TRUE
,,,,,,,,54.18845881,-2.492239295,,,TRUE
,,,,,,,,54.18844669,-2.492220285,,,TRUE
,,,,,,,,54.18842894,-2.492216555,,,TRUE
,,,,,,,,54.18841496,-2.49220346,,,TRUE
,,,,,,,,54.1884125,-2.49218086,,,TRUE
,,,,,,,,54.1883853,-2.492174835,,,TRUE
,,,,,,,,54.18836517,-2.492145755,,,TRUE
,,,,,,,,54.1885807,-2.491990005,,,TRUE
,,,,,,,,54.18860573,-2.492020135,,,TRUE
,,,,,,,,54.18861709,-2.492045355,,,TRUE
,,,,,,,,54.18863644,-2.492052125,,,TRUE
,,,,,,,,54.18863958,-2.49207259,,,TRUE
,,,,,,,,54.18865571,-2.492076975,,,TRUE
,,,,,,,,54.1886629,-2.49211166,,,TRUE
,,,,,,,,54.18867601,-2.49211184,,,TRUE
,,,,,,,,54.18867547,-2.492130945,,,TRUE
,,,,,,,,54.18869756,-2.492139715,,,TRUE
,,,,,,,,54.18873319,-2.492222795,,,TRUE
,,,,,,,,54.1887342,-2.49222431,,,TRUE
,,,,,,,,54.1887238,-2.492248115,,,TRUE
,,,,,,,,54.1887087,-2.49224101,,,TRUE
,,,,,,,,54.18870894,-2.49223875,,,TRUE
,,,,,,,,54.18869409,-2.49228807,,,TRUE
,,,,,,,,54.18866721,-2.492321785,,,TRUE
,,,,,,,,54.18866785,-2.492339415,,,TRUE
,,,,,,,,54.18866763,-2.492361555,,,TRUE
,,,,,,,,54.18865643,-2.492365345,,,TRUE
,,,,,,,,54.1886607,-2.49236515,,,TRUE
,,,,,,,,54.18864358,-2.49235965,,,TRUE
,,,,,,,,54.18861836,-2.49239567,,,TRUE
,,,,,,,,54.18860542,-2.49241293,,,TRUE
,,,,,,,,54.18860277,-2.49242562,,,TRUE
,,,,,,,,54.18861592,-2.492470625,,,TRUE
,,,,,,,,54.18861946,-2.492467305,,,TRUE
,,,,,,,,54.18838428,-2.491476165,,,TRUE
,,,,,,,,54.18839825,-2.491519795,,,TRUE
,,,,,,,,54.18839843,-2.49151808,,,TRUE
,,,,,,,,54.18841265,-2.49153399,,,TRUE
,,,,,,,,54.18840732,-2.49155337,,,TRUE
,,,,,,,,54.18839945,-2.491609015,,,TRUE
,,,,,,,,54.18839564,-2.49163601,,,TRUE
,,,,,,,,54.18842328,-2.491687475,,,TRUE
,,,,,,,,54.18843272,-2.491699255,,,TRUE
,,,,,,,,54.18845133,-2.4916748,,,TRUE
,,,,,,,,54.1885499,-2.491698915,,,TRUE
,,,,,,,,54.18853645,-2.49173834,,,TRUE
,,,,,,,,54.18853076,-2.491798585,,,TRUE
,,,,,,,,54.18856275,-2.491880255,,,TRUE
,,,,,,,,54.18856385,-2.491878925,,,TRUE
,,,,,,,,54.18858402,-2.49193595,,,TRUE
,,,,,,,,54.18857362,-2.491945325,,,TRUE
,,,,,,,,54.18858538,-2.49198621,,,TRUE
,,,,,,,,54.18857911,-2.491988795,,,TRUE
,,,,,,,,54.18842422,-2.49235297,,,TRUE
,,,,,,,,54.18842826,-2.492326225,,,TRUE
,,,,,,,,54.1884489,-2.49231381,,,TRUE
,,,,,,,,54.18846194,-2.49229216,,,TRUE
,,,,,,,,54.1884538,-2.492260025,,,TRUE
,,,,,,,,54.18846254,-2.49223254,,,TRUE
,,,,,,,,54.18845654,-2.492203265,,,TRUE
,,,,,,,,54.18846416,-2.492182465,,,TRUE
,,,,,,,,54.18846425,-2.49218204,,,TRUE
,,,,,,,,54.18846486,-2.492169185,,,TRUE
,,,,,,,,54.18845483,-2.492158955,,,TRUE
,,,,,,,,54.1884445,-2.49211884,,,TRUE
,,,,,,,,54.18841737,-2.492090005,,,TRUE
,,,,,,,,54.18840692,-2.49211716,,,TRUE
,,,,,,,,54.18839365,-2.492054825,,,TRUE
,,,,,,,,54.18839451,-2.492054335,,,TRUE
,,,,,,,,54.18838149,-2.49203104,,,TRUE
,,,,,,,,54.18836506,-2.492017185,,,TRUE
,,,,,,,,54.18835941,-2.491996255,,,TRUE
,,,,,,,,54.18833502,-2.491944385,,,TRUE
,,,,,,,,54.18834258,-2.491934755,,,TRUE
,,,,,,,,54.18831066,-2.49186928,,,TRUE
,,,,,,,,54.188309,-2.49179744,,,TRUE
,,,,,,,,54.19992188,-2.51177802,,,TRUE
,,,,,,,,54.19994058,-2.511792155,,,TRUE
,,,,,,,,54.19995306,-2.511815505,,,TRUE
,,,,,,,,54.19995917,-2.511825125,,,TRUE
,,,,,,,,54.19996089,-2.51181255,,,TRUE
,,,,,,,,54.19997355,-2.511797355,,,TRUE
,,,,,,,,54.1999814,-2.51176604,,,TRUE
,,,,,,,,54.19998478,-2.5117901,,,TRUE
,,,,,,,,54.200004,-2.511822125,,,TRUE
,,,,,,,,54.19245818,-2.50310992,,,TRUE
,,,,,,,,54.19247477,-2.50308775,,,TRUE
,,,,,,,,54.19250372,-2.50308473,,,TRUE
,,,,,,,,54.19249442,-2.503104285,,,TRUE
,,,,,,,,54.19249453,-2.50313602,,,TRUE
,,,,,,,,54.19248727,-2.50317293,,,TRUE
,,,,,,,,54.19248013,-2.50319615,,,TRUE
,,,,,,,,54.19245739,-2.503108645,,,TRUE
,,,,,,,,54.19246574,-2.50310263,,,TRUE
,,,,,,,,54.19247488,-2.503094245,,,TRUE
,,,,,,,,54.19249438,-2.503087685,,,TRUE
,,,,,,,,54.19250232,-2.50307758,,,TRUE
,,,,,,,,54.19250539,-2.50309368,,,TRUE
,,,,,,,,54.19249798,-2.50310734,,,TRUE
,,,,,,,,54.1924941,-2.50314398,,,TRUE
,,,,,,,,54.19249088,-2.5031838,,,TRUE
,,,,,,,,54.19248363,-2.503194735,,,TRUE
,,,,,,,,54.19247864,-2.50321431,,,TRUE
,,,,,,,,54.19246697,-2.503234735,,,TRUE
,,,,,,,,54.19245592,-2.50326517,,,TRUE
,,,,,,,,54.19245601,-2.503312945,,,TRUE
,,,,,,,,54.19235455,-2.503017075,,,TRUE
,,,,,,,,54.19235802,-2.503028445,,,TRUE
,,,,,,,,54.1923692,-2.503066725,,,TRUE
,,,,,,,,54.19237825,-2.503099835,,,TRUE
,,,,,,,,54.19238417,-2.503099045,,,TRUE
,,,,,,,,54.19239405,-2.503109475,,,TRUE
,,,,,,,,54.19240636,-2.503139115,,,TRUE
,,,,,,,,54.19240808,-2.503158225,,,TRUE
,,,,,,,,54.19242203,-2.503163605,,,TRUE
,,,,,,,,54.19242421,-2.503160015,,,TRUE
,,,,,,,,54.19243401,-2.50314811,,,TRUE
,,,,,,,,54.19245086,-2.503136785,,,TRUE
,,,,,,,,54.19244159,-2.50311604,,,TRUE
,,,,,,,,54.19245633,-2.50310466,,,TRUE
,,,,,,,,54.19234818,-2.502764525,,,TRUE
,,,,,,,,54.19232328,-2.502804785,,,TRUE
,,,,,,,,54.19231339,-2.50280681,,,TRUE
,,,,,,,,54.19233359,-2.50277984,,,TRUE
,,,,,,,,54.19228217,-2.50288006,,,TRUE
,,,,,,,,54.1922967,-2.5028794,,,TRUE
,,,,,,,,54.19231431,-2.50284499,,,TRUE
,,,,,,,,54.19233669,-2.502824515,,,TRUE
,,,,,,,,54.19234796,-2.502765345,,,TRUE
,,,,,,,,54.19228551,-2.502787455,,,TRUE
,,,,,,,,54.19229511,-2.502810135,,,TRUE
,,,,,,,,54.19230537,-2.502811855,,,TRUE
,,,,,,,,54.1923097,-2.50281007,,,TRUE
,,,,,,,,54.19231439,-2.502807315,,,TRUE
,,,,,,,,54.19228514,-2.502786915,,,TRUE
,,,,,,,,54.19227071,-2.50280183,,,TRUE
,,,,,,,,54.19225163,-2.502816365,,,TRUE
,,,,,,,,54.19224454,-2.502840525,,,TRUE
,,,,,,,,54.19222009,-2.502874575,,,TRUE
,,,,,,,,54.19221994,-2.50286362,,,TRUE
,,,,,,,,54.19220626,-2.502889755,,,TRUE
,,,,,,,,54.19219368,-2.50288363,,,TRUE
,,,,,,,,54.19216018,-2.50289262,,,TRUE
,,,,,,,,54.19213511,-2.50287036,,,TRUE
,,,,,,,,54.19212119,-2.502900415,,,TRUE
,,,,,,,,54.19229392,-2.50284017,,,TRUE
,,,,,,,,54.19228362,-2.502880585,,,TRUE
,,,,,,,,54.1922948,-2.50282006,,,TRUE
,,,,,,,,54.19229038,-2.5028129,,,TRUE
,,,,,,,,54.19228648,-2.502803255,,,TRUE
,,,,,,,,54.19228015,-2.502794135,,,TRUE
,,,,,,,,54.19227722,-2.50291357,,,TRUE
,,,,,,,,54.19228691,-2.502881,,,TRUE
,,,,,,,,54.19225685,-2.50295581,,,TRUE
,,,,,,,,54.19228729,-2.502997985,,,TRUE
,,,,,,,,54.19231778,-2.502994805,,,TRUE
,,,,,,,,54.19233187,-2.503005875,,,TRUE
,,,,,,,,54.19234687,-2.50300101,,,TRUE
,,,,,,,,54.19235437,-2.503016875,,,TRUE
,,,,,,,,54.19235754,-2.50303899,,,TRUE
,,,,,,,,54.19225502,-2.502957585,,,TRUE
,,,,,,,,54.19224361,-2.502920705,,,TRUE
,,,,,,,,54.19232877,-2.50316354,,,TRUE
,,,,,,,,54.19234205,-2.503161165,,,TRUE
,,,,,,,,54.19235807,-2.503140545,,,TRUE
,,,,,,,,54.19239025,-2.503079015,,,TRUE
,,,,,,,,54.19235156,-2.503034325,,,TRUE
,,,,,,,,54.19234354,-2.50301102,,,TRUE
,,,,,,,,54.19232336,-2.502979725,,,TRUE
,,,,,,,,54.19231442,-2.50298742,,,TRUE
,,,,,,,,54.19231716,-2.502962085,,,TRUE
,,,,,,,,54.19231693,-2.50294826,,,TRUE
,,,,,,,,54.19231736,-2.50292389,,,TRUE
,,,,,,,,54.1923172,-2.502919985,,,TRUE
,,,,,,,,54.19232074,-2.502899935,,,TRUE
,,,,,,,,54.19231033,-2.50288938,,,TRUE
,,,,,,,,54.19228571,-2.50289686,,,TRUE
,,,,,,,,54.19225517,-2.502953295,,,TRUE
,,,,,,,,54.19230789,-2.503197205,,,TRUE
,,,,,,,,54.19232822,-2.503184495,,,TRUE
,,,,,,,,54.19232738,-2.503165885,,,TRUE
,,,,,,,,54.19230788,-2.50319713,,,TRUE
,,,,,,,,54.19232528,-2.503190925,,,TRUE
,,,,,,,,54.19214491,-2.502750505,,,TRUE
,,,,,,,,54.19214181,-2.50275244,,,TRUE
,,,,,,,,54.19213335,-2.50279607,,,TRUE
,,,,,,,,54.19214402,-2.50281476,,,TRUE
,,,,,,,,54.19216933,-2.50284025,,,TRUE
,,,,,,,,54.19217968,-2.502896195,,,TRUE
,,,,,,,,54.19219381,-2.502954905,,,TRUE
,,,,,,,,54.19221248,-2.5029772,,,TRUE
,,,,,,,,54.19225007,-2.50302207,,,TRUE
,,,,,,,,54.19225305,-2.503028705,,,TRUE
,,,,,,,,54.19226756,-2.503043555,,,TRUE
,,,,,,,,54.19229484,-2.503076695,,,TRUE
,,,,,,,,54.1923059,-2.503101885,,,TRUE
,,,,,,,,54.19231271,-2.503115715,,,TRUE
,,,,,,,,54.19230249,-2.50313274,,,TRUE
,,,,,,,,54.19231452,-2.50314497,,,TRUE
,,,,,,,,54.19232466,-2.5031624,,,TRUE
,,,,,,,,54.19232626,-2.50317481,,,TRUE
,,,,,,,,54.19233859,-2.503209505,,,TRUE
,,,,,,,,54.19235698,-2.503215985,,,TRUE
,,,,,,,,54.19236761,-2.503271935,,,TRUE
,,,,,,,,54.19238314,-2.50328524,,,TRUE
,,,,,,,,54.19239798,-2.50327017,,,TRUE
,,,,,,,,54.19240765,-2.50326033,,,TRUE
,,,,,,,,54.19239786,-2.50327833,,,TRUE
,,,,,,,,54.19235531,-2.503279645,,,TRUE
,,,,,,,,54.19233852,-2.503267275,,,TRUE
,,,,,,,,54.19233278,-2.50324116,,,TRUE
,,,,,,,,54.19232475,-2.503224505,,,TRUE
,,,,,,,,54.19231637,-2.503213805,,,TRUE
,,,,,,,,54.19231554,-2.50319471,,,TRUE
,,,,,,,,54.18846789,-2.50129607,,,TRUE
,,,,,,,,54.18847223,-2.501315445,,,TRUE
,,,,,,,,54.18851555,-2.501311225,,,TRUE
,,,,,,,,54.18852161,-2.501258115,,,TRUE
,,,,,,,,54.18854159,-2.501237855,,,TRUE
,,,,,,,,54.18855514,-2.501245585,,,TRUE
,,,,,,,,54.18857267,-2.501207365,,,TRUE
,,,,,,,,54.18856814,-2.50116211,,,TRUE
,,,,,,,,54.18857662,-2.501146605,,,TRUE
,,,,,,,,54.18859319,-2.50110475,,,TRUE
,,,,,,,,54.18858666,-2.501076685,,,TRUE
,,,,,,,,54.18859664,-2.50106323,,,TRUE
,,,,,,,,54.18861414,-2.501019405,,,TRUE
,,,,,,,,54.18864358,-2.50102519,,,TRUE
,,,,,,,,54.18864989,-2.501055495,,,TRUE
,,,,,,,,54.1886586,-2.50109452,,,TRUE
,,,,,,,,54.18867852,-2.50107981,,,TRUE
,,,,,,,,54.18868831,-2.501002695,,,TRUE
,,,,,,,,54.18869182,-2.500931305,,,TRUE
,,,,,,,,54.18871262,-2.50091836,,,TRUE
,,,,,,,,54.18872563,-2.50086035,,,TRUE
,,,,,,,,54.18870588,-2.500810265,,,TRUE
,,,,,,,,54.18871225,-2.50073199,,,TRUE
,,,,,,,,54.18873192,-2.500691395,,,TRUE
,,,,,,,,54.18873443,-2.500664595,,,TRUE
,,,,,,,,54.18873154,-2.50063678,,,TRUE
,,,,,,,,54.1887444,-2.500621805,,,TRUE
,,,,,,,,54.18874866,-2.500598725,,,TRUE
,,,,,,,,54.18876659,-2.500587365,,,TRUE
,,,,,,,,54.18879648,-2.500584075,,,TRUE
,,,,,,,,54.18878847,-2.50051385,,,TRUE
,,,,,,,,54.18880497,-2.50045638,,,TRUE
,,,,,,,,54.18878555,-2.500561195,,,TRUE
,,,,,,,,54.18881069,-2.50058909,,,TRUE
,,,,,,,,54.18883635,-2.500633035,,,TRUE
,,,,,,,,54.18886241,-2.50069119,,,TRUE
,,,,,,,,54.18888108,-2.5006083,,,TRUE
,,,,,,,,54.18888297,-2.500580645,,,TRUE
,,,,,,,,54.1889426,-2.500672275,,,TRUE
,,,,,,,,54.18895415,-2.50069725,,,TRUE
,,,,,,,,54.18894731,-2.50072368,,,TRUE
,,,,,,,,54.18825803,-2.50175269,,,TRUE
,,,,,,,,54.18827766,-2.501750285,,,TRUE
,,,,,,,,54.18959935,-2.4988529,,,TRUE
,,,,,,,,54.18956954,-2.498821925,,,TRUE
,,,,,,,,54.18962557,-2.49889963,,,TRUE
,,,,,,,,54.18963188,-2.498847325,,,TRUE
,,,,,,,,54.18963247,-2.49884106,,,TRUE
,,,,,,,,54.18933081,-2.49976107,,,TRUE
,,,,,,,,54.18936881,-2.49985813,,,TRUE
,,,,,,,,54.18939498,-2.49991837,,,TRUE
,,,,,,,,54.18941388,-2.499990325,,,TRUE
,,,,,,,,54.18940856,-2.500038995,,,TRUE
,,,,,,,,54.18941825,-2.500098395,,,TRUE
,,,,,,,,54.18944054,-2.50013813,,,TRUE
,,,,,,,,54.18944995,-2.5001803,,,TRUE
,,,,,,,,54.18942878,-2.50029373,,,TRUE
,,,,,,,,54.18963251,-2.49884109,,,TRUE
,,,,,,,,54.18963951,-2.498811415,,,TRUE
,,,,,,,,54.18961831,-2.49878665,,,TRUE
,,,,,,,,54.18962395,-2.49874677,,,TRUE
,,,,,,,,54.18962969,-2.498725985,,,TRUE
,,,,,,,,54.18964928,-2.498758175,,,TRUE
,,,,,,,,54.18965672,-2.49876381,,,TRUE
,,,,,,,,54.18967809,-2.49875432,,,TRUE
,,,,,,,,54.18970545,-2.49873595,,,TRUE
,,,,,,,,54.18972132,-2.498702695,,,TRUE
,,,,,,,,54.18973211,-2.49866649,,,TRUE
,,,,,,,,54.18974052,-2.49864176,,,TRUE
,,,,,,,,54.18960434,-2.498823415,,,TRUE
,,,,,,,,54.18960392,-2.498817995,,,TRUE
,,,,,,,,54.18950714,-2.498247705,,,TRUE
,,,,,,,,54.1895016,-2.498255445,,,TRUE
,,,,,,,,54.18951272,-2.49830601,,,TRUE
,,,,,,,,54.18950155,-2.498356595,,,TRUE
,,,,,,,,54.18944401,-2.49890563,,,TRUE
,,,,,,,,54.1894561,-2.49878356,,,TRUE
,,,,,,,,54.18948216,-2.49875193,,,TRUE
,,,,,,,,54.18942883,-2.49866268,,,TRUE
,,,,,,,,54.18951545,-2.498711385,,,TRUE
,,,,,,,,54.18951851,-2.498709425,,,TRUE
,,,,,,,,54.18954731,-2.498700735,,,TRUE
,,,,,,,,54.18953913,-2.49864911,,,TRUE
,,,,,,,,54.18955713,-2.498777605,,,TRUE
,,,,,,,,54.18959986,-2.49881945,,,TRUE
,,,,,,,,54.18955658,-2.498671015,,,TRUE
,,,,,,,,54.18957579,-2.498687895,,,TRUE
,,,,,,,,54.18961553,-2.49865696,,,TRUE
,,,,,,,,54.18963832,-2.498662325,,,TRUE
,,,,,,,,54.18965151,-2.49864801,,,TRUE
,,,,,,,,54.18965081,-2.49852767,,,TRUE
,,,,,,,,54.18966053,-2.49851216,,,TRUE
,,,,,,,,54.18968697,-2.498559215,,,TRUE
,,,,,,,,54.18970687,-2.498592705,,,TRUE
,,,,,,,,54.1897351,-2.498621025,,,TRUE
,,,,,,,,54.18977718,-2.498536635,,,TRUE
,,,,,,,,54.18977802,-2.49850316,,,TRUE
,,,,,,,,54.18979859,-2.49846498,,,TRUE
,,,,,,,,54.18981094,-2.49842686,,,TRUE
,,,,,,,,54.18983145,-2.498444155,,,TRUE
,,,,,,,,54.18986947,-2.49845254,,,TRUE
,,,,,,,,54.18961747,-2.498365185,,,TRUE
,,,,,,,,54.18961612,-2.49830931,,,TRUE
,,,,,,,,54.18958223,-2.49827607,,,TRUE
,,,,,,,,54.18955423,-2.498327705,,,TRUE
,,,,,,,,54.18953794,-2.498317725,,,TRUE
,,,,,,,,54.18951784,-2.49824304,,,TRUE
,,,,,,,,54.18952228,-2.498211375,,,TRUE
,,,,,,,,54.1895347,-2.49817499,,,TRUE
,,,,,,,,54.18950919,-2.498249485,,,TRUE
,,,,,,,,54.18921696,-2.49966168,,,TRUE
,,,,,,,,54.1892455,-2.499548855,,,TRUE
,,,,,,,,54.18924249,-2.49949573,,,TRUE
,,,,,,,,54.18925249,-2.4994562,,,TRUE
,,,,,,,,54.189245,-2.499434145,,,TRUE
,,,,,,,,54.18926974,-2.4994436,,,TRUE
,,,,,,,,54.18923807,-2.499560415,,,TRUE
,,,,,,,,54.18923659,-2.4995779,,,TRUE
,,,,,,,,54.18922566,-2.49958517,,,TRUE
,,,,,,,,54.18922171,-2.499601835,,,TRUE
,,,,,,,,54.18921287,-2.499638165,,,TRUE
,,,,,,,,54.18942427,-2.49906823,,,TRUE
,,,,,,,,54.18943181,-2.49916687,,,TRUE
,,,,,,,,54.18943897,-2.49922982,,,TRUE
,,,,,,,,54.18939493,-2.499311115,,,TRUE
,,,,,,,,54.1893558,-2.49946398,,,TRUE
,,,,,,,,54.1893281,-2.499528985,,,TRUE
,,,,,,,,54.18932633,-2.49958445,,,TRUE
,,,,,,,,54.18932954,-2.49965476,,,TRUE
,,,,,,,,54.18932977,-2.499731655,,,TRUE
,,,,,,,,54.18933081,-2.49976107,,,TRUE
,,,,,,,,54.18930315,-2.49976157,,,TRUE
,,,,,,,,54.18933637,-2.499807475,,,TRUE
,,,,,,,,54.18932089,-2.49981949,,,TRUE
,,,,,,,,54.18930764,-2.499815695,,,TRUE
,,,,,,,,54.18928587,-2.499816685,,,TRUE
,,,,,,,,54.18927209,-2.499790075,,,TRUE
